Date,Type,BUY Time,BUY Price,BUY Pattern,Earning(%),SL Price,TP Price,SELL Time,SELL Price,SELL Pattern,Chance,BUY2 Time,2nd Time,2nd Price,2nd Pattern,2nd Earning(%),2nd Chance,Total Earning(%),Final Chance,First
2023-05-09,C-NULL,10:00:00,169.27,Upper-Long-Green-Green,-0.41354,168.57,171.37,10:10:00,168.57,Upper-Long-Red-Red,0,168.7,None,0.0,Upper-Long-Red-Red,0,-1,-0.41354,0,21.73913043478852
2023-05-10,C-PUT,09:50:00,172.99,Upper-Long-Red-Green,-0.91913,171.4,182.53,10:45:00,171.4,Long-Long-Red-Red,0,171.2205,15:55:00,168.707,Long-Upper-Red-Red,2.4759,1,1.5567,1,57.5978511128193
2023-05-11,P-NULL,10:35:00,167.5999,Bottom-Long-Red-Red,-0.59672,168.6,161.6,10:50:00,168.6,Bottom-Long-Green-Green,0,168.54,None,0.0,Bottom-Long-Green-Green,0,-1,-0.59672,0,26.92307692308323
2023-05-12,P-CALL,09:50:00,175.7611,Long-Long-Green-Red,-0.86418,177.28,166.65,09:55:00,177.28,Long-Long-Red-Green,0,177.195,10:05:00,175.72,Long-Long-Red-Red,-0.83242,0,-1.6966,0,49.33333333333394
2023-05-15,PUT,09:55:00,167.4299,Long-Long-Red-Red,0.65693,169.76,153.45,15:55:00,166.33,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,0.65693,1,0
2023-05-16,CALL,10:20:00,166.4701,Long-Long-Red-Green,0.14411,164.78,176.61,15:55:00,166.71,Bottom-Long-Red-Red,1,0.0,None,0.0,Bottom-Long-Red-Red,0,-1,0.14411,1,0
2023-05-18,CALL,10:20:00,174.4795,Long-Long-Green-Green,1.1294,173.06,183,15:55:00,176.45,Bottom-Bottom-Red-Green,1,0.0,None,0.0,Bottom-Bottom-Red-Green,0,-1,1.1294,1,0
2023-05-22,P-CALL,10:10:00,182.775,Upper-Long-Green-Red,-0.73041,184.11,174.76,10:20:00,184.11,Long-Long-Green-Green,0,184.245,15:15:00,188.97000000000006,Upper-Long-Green-Green,2.5645,1,1.8341,1,32.57694900022292
2023-05-23,PUT,11:40:00,190.37,Long-Long-Red-Red,1.371,191.24,187.76,12:35:00,187.76,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,1.371,1,0
2023-05-24,CALL,11:20:00,180.735,Long-Long-Green-Green,1.2957,179.45,188.45,15:55:00,183.0767,Bottom-Long-Red-Red,1,0.0,None,0.0,Bottom-Long-Red-Red,0,-1,1.2957,1,0
2023-05-25,CALL,10:40:00,183.7714,Long-Long-Green-Green,0.39647,182.18,193.32,15:55:00,184.5,Long-Bottom-Red-Green,1,0.0,None,0.0,Long-Bottom-Red-Green,0,-1,0.39647,1,0
2023-05-30,PUT,09:55:00,199.549,Long-Long-Green-Red,-0.4866,204.2,171.64,15:55:00,200.52,Bottom-Upper-Red-Red,0,0.0,None,0.0,Bottom-Upper-Red-Red,0,-1,-0.4866,0,0
2023-06-01,CALL,10:05:00,202.8848,Upper-Long-Green-Green,2.0875,199.95,220.49,15:55:00,207.12,Bottom-Long-Red-Red,1,0.0,None,0.0,Bottom-Long-Red-Red,0,-1,2.0875,1,0
2023-06-02,P-CALL,10:00:00,210.855,Upper-Long-Green-Red,-0.92243,212.8,199.18,10:15:00,212.8,Long-Long-Green-Green,0,213.23,15:55:00,214.22,Upper-Upper-Red-Red,1.5959,1,0.67345,1,18.181818181851067
2023-06-05,PUT,09:55:00,219.12,Upper-Long-Red-Red,0.74617,220.99,207.9,15:55:00,217.485,Long-Bottom-Red-Green,1,0.0,None,0.0,Long-Bottom-Red-Green,0,-1,0.74617,1,0
2023-06-07,PUT,10:25:00,228.5664,Upper-Long-Green-Red,1.7222,230.23,218.58,15:55:00,224.63,Upper-Long-Red-Green,1,0.0,None,0.0,Upper-Long-Red-Green,0,-1,1.7222,1,0
2023-06-12,C-NULL,10:00:00,248.06,Upper-Long-Green-Green,-0.87882,245.88,261.14,10:40:00,245.88,Long-Upper-Red-Red,0,245.77,None,0.0,Long-Upper-Red-Red,0,-1,-0.87882,0,4.838709677419502
2023-06-14,P-CALL,09:55:00,255.968,Bottom-Long-Green-Red,-0.94231,258.38,241.5,10:20:00,258.38,Long-Long-Green-Green,0,260.42,11:50:00,257.1759,Long-Upper-Red-Red,-1.2457,0,-2.188,0,69.40063091482254
2023-06-14,CALL,16:00:00,256.79,Bottom-Long-Red-Green,-0.16745,256.02,259.1,None,256.36,Long-Long-Green-Green,0,0.0,None,0.0,Long-Upper-Red-Red,0,-1,-0.16745,0,0
2023-06-16,CALL,09:50:00,260.1695,Long-Long-Red-Green,0.30342,257.21,277.93,15:55:00,260.9589,Bottom-Bottom-Red-Green,1,0.0,None,0.0,Bottom-Bottom-Red-Green,0,-1,0.30342,1,0
2023-06-20,C-PUT,09:50:00,266.31,Long-Long-Red-Green,-0.66464,264.54,276.93,10:15:00,264.54,Bottom-Long-Green-Red,0,264.6232,12:15:00,266.14,Long-Long-Green-Green,-0.57319,0,-1.2378,0,74.14272474513227
2023-06-23,P-NULL,10:55:00,255.989,Long-Long-Red-Red,-0.75042,257.91,244.46,11:10:00,257.91,Upper-Bottom-Green-Green,0,257.72,None,0.0,Upper-Bottom-Green-Green,0,-1,-0.75042,0,63.46153846153763
